student_id,gender,grade,college,major,current_gpa,previous_gpa,fail_risk_level,study_engagement_index,life_regularity_index,mental_health_index,cluster,cluster_name,graduation_achievement,graduation_level,phone_usage_hours,attendance_rate,homework_completion_rate,avg_sleep_hours,social_interaction,psychological_score,stress_level,failed_courses_total,failed_courses_current,credit_completion_rate,cet4_passed,has_scholarship,has_warning_history,is_poverty,family_income_level,native_place_type,is_only_child,hometown
202503020113,女,大一,土木工程学院,工程管理,3.95,3.93,低风险,0.8945000000000001,0.8421,0.6280000000000001,4,学霸型,0.5632,风险,1.5,0.936,0.8,7.9,5.3,79.0,4.9,0,0,0.219,0,1,0,0,低,城市,1,华南
202407020116,男,大二,理学院,应用物理,3.56,3.29,低风险,0.7235,0.6289,0.686,3,均衡型,0.6055,风险,5.6,0.805,0.835,7.2,7.2,84.5,5.6,0,0,0.425,0,0,0,0,高,城市,1,东北
202305010109,男,大三,外国语学院,英语,3.16,3.66,低风险,0.70975,0.6013000000000001,0.635,3,均衡型,0.8012,良好,6.3,0.851,0.762,6.8,6.6,60.5,3.5,0,0,0.644,1,0,0,0,低,城市,1,东北
202301040210,男,大三,信息工程学院,电子信息工程,2.99,3.01,高风险,0.7,0.5169,0.4778,2,高危型,0.4952000000000001,严重风险,8.6,0.758,0.76,6.8,3.2,63.2,5.7,1,0,0.619,0,0,1,0,中,城市,0,华东
202302010206,男,大三,机械工程学院,机械设计制造及其自动化,3.85,3.78,中风险,0.741,0.6568,0.6366,0,均衡型,0.6418,风险,5.1,0.887,0.847,6.8,5.7,71.4,4.0,1,1,0.631,0,1,0,1,低,农村,1,华东
202502010205,男,大一,机械工程学院,机械设计制造及其自动化,3.13,3.24,低风险,0.6399999999999999,0.6489,0.6083999999999999,2,高危型,0.47830000000000006,严重风险,7.0,0.912,0.826,7.8,3.2,87.6,4.6,1,0,0.206,0,0,0,0,低,县镇,0,东北
202206020201,男,大四,文学院,新闻学,3.21,3.53,低风险,0.764,0.5859000000000001,0.6424,0,均衡型,0.6791,风险,5.8,0.866,0.804,6.3,5.4,73.6,3.8,1,0,0.862,0,0,0,0,中,县镇,0,华中
202403020304,女,大二,土木工程学院,工程管理,3.43,3.27,中风险,0.57425,0.6,0.5187999999999999,2,高危型,0.5172,严重风险,6.6,0.853,0.902,7.3,5.6,54.7,5.6,2,0,0.419,0,0,0,0,中,县镇,1,西北
202201030401,女,大四,信息工程学院,数据科学与大数据技术,2.55,2.9,中风险,0.603,0.6069,0.6649999999999999,2,高危型,0.6768,风险,6.6,0.843,0.771,7.0,8.0,72.5,5.5,0,0,0.831,0,0,0,0,中,城市,1,华北
202305020102,女,大三,外国语学院,商务英语,4.35,4.1,低风险,0.783,0.7749,0.7414,4,学霸型,0.8661,优秀,4.0,0.888,0.822,8.1,9.9,67.6,4.2,0,0,0.662,1,0,0,1,低,农村,0,华中
202405010107,女,大二,外国语学院,英语,3.12,3.18,低风险,0.7175,0.6418999999999999,0.6970000000000001,3,均衡型,0.5853,风险,5.7,0.826,0.894,6.9,6.4,73.0,2.9,0,0,0.431,0,0,0,0,中,县镇,1,西北
202504020301,男,大一,经济管理学院,市场营销,3.29,3.34,低风险,0.6092500000000001,0.6100000000000001,0.512,2,高危型,0.5263,严重风险,4.6,0.837,0.79,7.0,3.2,72.5,5.8,0,0,0.206,0,0,0,0,中,城市,1,华东
202201040113,男,大四,信息工程学院,电子信息工程,3.31,3.42,低风险,0.737,0.6338,0.636,3,均衡型,0.8323,良好,5.1,0.83,0.846,6.9,6.6,75.0,5.4,1,0,0.856,1,0,0,0,中,城市,1,华南
202404020106,男,大二,经济管理学院,市场营销,3.28,3.48,低风险,0.6685,0.6149,0.73,3,均衡型,0.5533,风险,7.0,0.93,0.826,7.1,6.8,71.5,2.0,1,0,0.431,0,0,0,0,中,县镇,1,华北
202501020105,男,大一,信息工程学院,软件工程,3.08,3.35,低风险,0.8164999999999999,0.6756000000000001,0.7008000000000001,0,均衡型,0.5176,严重风险,4.3,0.973,0.835,7.2,7.6,68.7,3.4,0,0,0.212,0,0,0,1,低,农村,1,华中
202406020307,女,大二,文学院,新闻学,3.65,3.8,低风险,0.8517499999999999,0.6299,0.5758,0,均衡型,0.7657,良好,4.8,0.983,0.938,7.2,2.8,77.2,3.9,0,0,0.444,1,1,0,0,高,城市,1,西北
202503010210,男,大一,土木工程学院,土木工程,3.57,3.61,低风险,0.759,0.6441999999999999,0.5992000000000001,0,均衡型,0.4003,严重风险,4.0,0.868,0.86,8.2,5.2,73.3,5.0,1,0,0.206,0,0,1,0,高,县镇,1,华东
202201020212,男,大四,信息工程学院,软件工程,3.34,3.29,中风险,0.6812500000000001,0.5676,0.5232,3,均衡型,0.8284,良好,7.2,0.785,0.792,6.7,5.0,66.3,6.4,1,0,0.838,1,1,0,1,低,城市,1,东北
202402010204,男,大二,机械工程学院,机械设计制造及其自动化,4.07,3.83,低风险,0.7137500000000001,0.6585000000000001,0.5912000000000001,0,均衡型,0.6327999999999999,风险,6.0,0.928,0.845,8.5,5.4,77.3,6.0,0,0,0.431,0,1,0,0,中,县镇,1,西北
202301020402,男,大三,信息工程学院,软件工程,3.26,3.56,低风险,0.733,0.63,0.681,0,均衡型,0.6562,风险,3.7,0.882,0.788,6.6,7.1,79.5,5.0,0,0,0.644,0,0,0,0,中,城市,0,华南
202407020109,男,大二,理学院,应用物理,3.42,3.47,低风险,0.75525,0.6164999999999999,0.5512,3,均衡型,0.7503,良好,8.8,0.851,0.9,6.9,4.8,74.8,6.4,0,0,0.431,1,0,0,1,低,县镇,0,华中
202405020304,男,大二,外国语学院,商务英语,3.43,3.42,低风险,0.6975,0.6073999999999999,0.504,3,均衡型,0.7508,良好,7.5,0.876,0.912,7.5,4.0,61.5,5.4,0,0,0.431,1,0,0,0,低,农村,1,西南
202501040402,女,大一,信息工程学院,电子信息工程,3.19,3.23,低风险,0.71725,0.6923,0.671,1,佛系型,0.48130000000000006,严重风险,5.5,0.847,0.808,7.4,6.3,77.0,4.2,1,0,0.206,0,0,0,0,中,农村,1,华东
202504010303,女,大一,经济管理学院,工商管理,3.97,3.8,低风险,0.7805,0.7906,0.6412,4,学霸型,0.6721,风险,3.9,0.882,0.896,7.7,7.3,73.3,5.7,1,0,0.212,1,0,0,0,低,农村,1,华北
202505020109,男,大一,外国语学院,商务英语,3.37,3.57,低风险,0.65525,0.6243,0.7474,3,均衡型,0.6821,风险,4.5,0.824,0.769,6.7,8.1,82.6,4.2,0,0,0.212,1,0,0,0,中,城市,0,华北
202401040103,男,大二,信息工程学院,电子信息工程,3.06,3.2,低风险,0.683,0.6513,0.6908,1,佛系型,0.7323,良好,5.4,0.818,0.744,7.6,7.3,78.2,4.7,0,0,0.431,1,0,0,0,中,农村,0,华北
202505020107,女,大一,外国语学院,商务英语,3.47,3.63,低风险,0.56275,0.6361,0.6706000000000001,2,高危型,0.5353,严重风险,5.9,0.794,0.829,6.9,5.7,78.4,3.8,0,0,0.206,0,0,0,0,中,农村,0,华南
202505020110,女,大一,外国语学院,商务英语,3.29,3.48,低风险,0.72725,0.6535000000000001,0.6678000000000001,0,均衡型,0.6781,风险,5.6,0.899,0.798,6.9,8.4,59.7,4.1,0,0,0.212,1,0,0,0,中,城市,0,东北
202502010114,女,大一,机械工程学院,机械设计制造及其自动化,3.07,3.4,中风险,0.717,0.631,0.5906,3,均衡型,0.6235,风险,5.3,0.865,0.811,7.5,4.4,74.9,4.7,1,0,0.2,1,0,0,0,中,城市,0,西南
202202010201,男,大四,机械工程学院,机械设计制造及其自动化,3.58,3.66,低风险,0.6954999999999999,0.5874,0.6552,3,均衡型,0.554,风险,5.4,0.838,0.852,6.4,5.4,73.8,3.4,2,0,0.85,0,0,1,1,低,城市,1,东北
202301040204,男,大三,信息工程学院,电子信息工程,3.62,3.28,低风险,0.8452500000000001,0.7215999999999999,0.8091999999999999,4,学霸型,0.8260000000000001,良好,5.1,0.878,0.841,7.1,9.7,73.3,2.5,0,0,0.65,1,0,0,0,中,县镇,0,华中
202405020117,女,大二,外国语学院,商务英语,4.27,3.88,中风险,0.62675,0.6853,0.5362,1,佛系型,0.5591999999999999,风险,5.0,0.776,0.757,7.8,3.3,74.8,5.4,2,1,0.419,0,0,0,0,中,城市,1,西北
202203010102,女,大四,土木工程学院,土木工程,3.08,3.13,高风险,0.63925,0.6861999999999999,0.5814,1,佛系型,0.5833,风险,3.6,0.878,0.787,7.1,8.4,54.6,6.3,3,0,0.831,0,0,0,1,低,城市,0,华北
202306020203,女,大三,文学院,新闻学,3.98,3.96,低风险,0.69175,0.6793,0.6828,1,佛系型,0.6940000000000001,风险,5.3,0.848,0.843,7.8,3.5,88.2,2.5,0,0,0.65,0,0,0,0,低,县镇,1,华中
202504020211,男,大一,经济管理学院,市场营销,3.62,3.6,低风险,0.6835,0.6128,0.5456000000000001,3,均衡型,0.40280000000000005,严重风险,6.3,0.915,0.799,8.1,3.7,82.4,6.5,1,0,0.206,0,0,1,0,中,城市,1,华东
202401040402,男,大二,信息工程学院,电子信息工程,3.52,3.45,低风险,0.67725,0.6596000000000001,0.6108,1,佛系型,0.7553000000000001,良好,2.9,0.816,0.749,7.0,6.3,64.2,4.5,0,0,0.431,1,0,0,0,中,农村,1,华中
202402020105,女,大二,机械工程学院,机械电子工程,3.33,3.3,中风险,0.6440000000000001,0.6020000000000001,0.6779999999999999,3,均衡型,0.554,风险,6.3,0.85,0.81,7.5,7.5,73.5,4.7,1,1,0.425,0,0,0,0,中,城市,0,华东
202401030203,女,大二,信息工程学院,数据科学与大数据技术,3.25,2.99,高风险,0.7255,0.5729,0.581,3,均衡型,0.5061,严重风险,5.7,0.869,0.861,7.5,5.9,69.5,5.8,2,0,0.412,0,0,0,1,低,农村,0,华东
202406010305,男,大二,文学院,汉语言文学,3.39,3.54,低风险,0.74575,0.6368,0.6819999999999999,0,均衡型,0.5588000000000001,风险,7.7,0.864,0.779,7.9,6.3,86.5,5.1,1,0,0.431,0,0,0,0,低,城市,0,华东
202305020112,女,大三,外国语学院,商务英语,2.82,3.12,中风险,0.5975,0.6247,0.48019999999999996,2,高危型,0.7803,良好,6.0,0.819,0.881,7.4,3.6,69.8,6.9,0,0,0.631,1,0,0,0,高,农村,0,华北
202505010308,女,大一,外国语学院,英语,4.38,3.99,低风险,0.6809999999999999,0.6242000000000001,0.5982,3,均衡型,0.5826,风险,6.5,0.959,0.795,7.9,2.9,79.8,3.6,0,0,0.212,0,0,0,0,中,县镇,0,华中
202404030304,女,大二,经济管理学院,会计学,3.21,3.39,低风险,0.70875,0.7149,0.5466000000000001,1,佛系型,0.5498000000000001,严重风险,4.3,0.836,0.879,7.5,3.7,75.9,5.6,1,0,0.431,0,0,0,0,高,城市,1,华北
202401020107,女,大二,信息工程学院,软件工程,3.75,3.98,低风险,0.7304999999999999,0.6805,0.5768000000000001,1,佛系型,0.7688999999999999,良好,4.7,0.851,0.873,6.9,4.7,66.2,4.3,0,0,0.438,1,0,0,0,低,县镇,1,华北
202207010209,男,大四,理学院,应用数学,2.4,2.94,高风险,0.67425,0.6021000000000001,0.5366,2,高危型,0.48749999999999993,严重风险,8.1,0.907,0.854,6.4,3.8,62.9,4.3,2,0,0.825,0,0,1,0,中,县镇,1,西南
202203010112,男,大四,土木工程学院,土木工程,2.77,2.9,中风险,0.6525,0.5952,0.6075999999999999,2,高危型,0.6917,风险,6.9,0.77,0.782,7.3,7.6,57.4,5.0,0,0,0.844,0,0,0,0,中,城市,0,华北
202401030108,男,大二,信息工程学院,数据科学与大数据技术,3.0,3.16,中风险,0.65675,0.7071000000000001,0.6232,1,佛系型,0.5775,风险,6.4,0.888,0.799,7.8,5.2,86.8,6.0,0,0,0.425,0,0,0,0,高,城市,0,华南
202303010117,女,大三,土木工程学院,土木工程,3.66,3.37,中风险,0.7214999999999999,0.6434,0.5308,3,均衡型,0.6323,风险,5.7,0.872,0.814,6.9,3.3,69.7,4.9,1,1,0.631,0,0,0,0,中,农村,1,华中
202404010307,女,大二,经济管理学院,工商管理,4.17,3.66,低风险,0.7422500000000001,0.6114999999999999,0.6342000000000001,3,均衡型,0.7899,良好,8.9,0.943,0.926,7.8,8.8,63.3,6.1,0,0,0.438,1,0,0,0,中,农村,0,华北
202402020304,女,大二,机械工程学院,机械电子工程,3.14,3.01,中风险,0.692,0.6696000000000001,0.7218,1,佛系型,0.5427,严重风险,4.9,0.864,0.786,7.2,6.1,76.2,2.2,1,0,0.419,0,0,0,0,高,城市,1,西北
202202010403,男,大四,机械工程学院,机械设计制造及其自动化,3.19,3.03,中风险,0.743,0.7677999999999999,0.5998,1,佛系型,0.7109,良好,4.5,0.809,0.819,8.6,7.7,56.2,5.2,0,0,0.838,0,0,0,0,中,城市,0,华东
202501020401,男,大一,信息工程学院,软件工程,3.42,3.24,低风险,0.6779999999999999,0.6920999999999999,0.6004,1,佛系型,0.5346,严重风险,6.9,0.884,0.952,7.9,5.7,72.1,5.3,0,0,0.212,0,0,0,0,中,城市,1,西南
202201030112,男,大四,信息工程学院,数据科学与大数据技术,2.96,3.14,低风险,0.67875,0.5643,0.5492,3,均衡型,0.703,良好,7.9,0.867,0.96,6.9,4.4,75.8,6.2,0,0,0.85,0,0,0,0,高,城市,0,华中
202405010307,男,大二,外国语学院,英语,3.96,3.8,低风险,0.73625,0.643,0.5792,0,均衡型,0.7794000000000001,良好,7.1,0.895,0.876,6.9,4.5,69.8,4.5,0,0,0.438,1,1,0,0,中,农村,0,华东
202403020210,男,大二,土木工程学院,工程管理,3.43,3.57,低风险,0.7464999999999999,0.6903,0.6166,1,佛系型,0.6046999999999999,风险,6.4,0.915,0.867,7.8,5.3,75.4,4.8,0,0,0.444,0,1,0,0,中,县镇,1,华北
202403010106,女,大二,土木工程学院,土木工程,3.21,3.36,中风险,0.608,0.5105,0.6652,2,高危型,0.738,良好,6.9,0.875,0.691,5.7,8.8,82.3,7.6,0,0,0.425,1,0,0,1,低,农村,1,华东
202402010202,男,大二,机械工程学院,机械设计制造及其自动化,3.87,3.35,低风险,0.70975,0.7597,0.7626000000000001,1,佛系型,0.6248999999999999,风险,5.4,0.891,0.84,8.0,7.4,86.4,3.5,0,0,0.438,0,1,0,0,高,城市,1,华北
202504030101,女,大一,经济管理学院,会计学,3.25,3.42,低风险,0.704,0.5617,0.5494,3,均衡型,0.5261,严重风险,7.0,0.845,0.917,7.0,3.0,66.1,3.5,0,0,0.212,0,0,0,0,高,城市,0,华北
202301010101,男,大三,信息工程学院,计算机科学与技术,3.06,2.98,高风险,0.4528749999999999,0.5655,0.5496,2,高危型,0.5948,风险,7.3,0.7024999999999999,0.689,7.8,5.6,60.9,5.4,1,0,0.606,0,0,0,0,低,县镇,1,东北
202204030206,女,大四,经济管理学院,会计学,3.23,3.56,低风险,0.77825,0.6664,0.7986,0,均衡型,0.7683000000000001,良好,5.8,0.899,0.83,7.6,7.6,92.4,3.3,0,0,0.856,1,0,1,1,低,县镇,0,华东
202506020109,男,大一,文学院,新闻学,3.7,3.36,低风险,0.6684999999999999,0.7815,0.7188,1,佛系型,0.5086,严重风险,3.8,0.894,0.772,7.7,7.2,79.2,3.8,1,0,0.212,0,0,0,0,中,县镇,1,东北
202501030202,男,大一,信息工程学院,数据科学与大数据技术,3.7,3.73,低风险,0.7685,0.6012,0.6368,0,均衡型,0.5486,严重风险,6.0,0.985,0.813,7.9,5.0,78.2,4.2,0,0,0.212,0,0,0,0,中,县镇,1,华南
202302020118,男,大三,机械工程学院,机械电子工程,3.82,3.71,低风险,0.7765000000000001,0.5827,0.6832,0,均衡型,0.6842,风险,5.7,0.839,0.849,7.7,5.7,77.8,3.3,0,0,0.644,0,0,0,0,低,县镇,1,华北
202306020117,女,大三,文学院,新闻学,3.72,3.36,低风险,0.711,0.6437,0.5192,3,均衡型,0.641,风险,6.7,0.926,0.802,6.5,4.1,72.8,6.5,1,0,0.65,0,0,0,0,中,农村,0,西北
202307020209,男,大三,理学院,应用物理,3.22,3.29,中风险,0.72825,0.6425000000000001,0.7214,0,均衡型,0.7603,良好,6.8,0.834,0.887,7.6,7.7,79.1,4.2,1,0,0.631,1,0,0,0,中,城市,0,华中
202401010209,男,大二,信息工程学院,计算机科学与技术,3.34,3.44,低风险,0.663,0.5765,0.5774,3,均衡型,0.5963,风险,5.3,0.844,0.732,7.9,4.9,71.6,5.2,0,0,0.431,0,0,0,0,低,县镇,1,华北
202401020113,男,大二,信息工程学院,软件工程,2.85,2.83,高风险,0.6355,0.5596,0.6028,2,高危型,0.5682,风险,6.4,0.876,0.726,7.0,4.6,78.7,5.0,0,0,0.419,0,0,0,0,中,城市,1,华中
202407020307,男,大二,理学院,应用物理,3.3,3.29,高风险,0.659,0.6634,0.5522,1,佛系型,0.6607,风险,5.9,0.845,0.661,8.1,4.3,68.3,5.0,2,1,0.419,1,0,0,0,高,县镇,0,华中
202401040306,女,大二,信息工程学院,电子信息工程,3.42,3.14,低风险,0.79225,0.7024999999999999,0.7276,0,均衡型,0.7503,良好,6.1,0.829,0.816,8.0,8.5,75.4,4.3,0,0,0.431,1,0,0,0,中,农村,1,华南
202207010211,男,大四,理学院,应用数学,3.27,3.1,中风险,0.6774999999999999,0.7309999999999999,0.5864,1,佛系型,0.7149,良好,5.1,0.842,0.808,7.8,4.8,70.1,4.6,0,0,0.838,0,0,0,0,低,县镇,0,西北
202406010209,女,大二,文学院,汉语言文学,3.78,3.8,低风险,0.82625,0.6925,0.614,4,学霸型,0.7722,良好,5.7,0.883,0.826,7.4,4.9,72.5,4.1,0,0,0.444,1,0,0,0,高,县镇,0,华东
202506020110,女,大一,文学院,新闻学,3.1,3.32,中风险,0.60575,0.6533,0.6276,3,均衡型,0.6268,风险,5.0,0.892,0.855,6.4,5.0,77.4,4.4,1,1,0.206,1,0,0,0,中,县镇,0,华中
202401010111,男,大二,信息工程学院,计算机科学与技术,3.25,3.4,低风险,0.75725,0.6910999999999999,0.6156,1,佛系型,0.7418,良好,4.7,0.798,0.879,6.7,5.5,68.4,4.1,0,0,0.431,1,0,0,0,中,城市,0,华东
202306010303,女,大三,文学院,汉语言文学,4.19,4.29,低风险,0.82825,0.7024000000000001,0.7770000000000001,4,学霸型,0.7081000000000001,良好,5.8,0.889,0.936,7.0,8.6,79.5,3.3,0,0,0.662,0,1,0,0,中,城市,1,华中
202205020307,女,大四,外国语学院,商务英语,4.34,4.16,低风险,0.7470000000000001,0.7246,0.5018,4,学霸型,0.9256,优秀,5.1,0.876,0.808,6.8,3.6,66.2,5.7,0,0,0.862,1,0,0,0,低,县镇,1,华北
202503010305,男,大一,土木工程学院,土木工程,3.54,3.63,低风险,0.778,0.7053999999999999,0.5764,0,均衡型,0.5406,严重风险,5.6,0.887,0.765,6.9,3.4,82.6,5.2,0,0,0.212,0,0,0,0,中,农村,0,东北
202505010202,男,大一,外国语学院,英语,3.61,3.23,中风险,0.68775,0.6025,0.6132,3,均衡型,0.4605,严重风险,7.1,0.897,0.774,7.5,6.5,64.8,4.7,2,1,0.2,0,0,0,1,低,农村,1,华北
202204020401,男,大四,经济管理学院,市场营销,3.64,3.6,低风险,0.68275,0.6167,0.64,3,均衡型,0.7406,良好,5.1,0.857,0.756,7.8,5.4,74.5,4.0,0,0,0.862,0,0,0,0,低,城市,1,华东
202204030304,女,大四,经济管理学院,会计学,3.26,3.35,中风险,0.70975,0.5856,0.6558,3,均衡型,0.6762,风险,7.4,0.893,0.856,6.8,8.3,68.7,5.6,1,0,0.844,0,1,0,0,高,城市,1,西北
202304020305,女,大三,经济管理学院,市场营销,3.85,3.79,低风险,0.65825,0.6313,0.6706000000000001,3,均衡型,0.8375,良好,5.3,0.932,0.843,6.9,6.5,73.9,4.0,0,0,0.65,1,0,0,0,中,城市,1,华东
202506010204,女,大一,文学院,汉语言文学,3.61,3.38,中风险,0.539,0.6042,0.615,2,高危型,0.5087,严重风险,7.8,0.787,0.725,7.0,8.1,58.5,5.4,2,0,0.194,1,0,1,0,中,城市,1,西南
202501010101,男,大一,信息工程学院,计算机科学与技术,3.53,3.57,低风险,0.6245,0.6971999999999999,0.6636000000000001,1,佛系型,0.5401,严重风险,5.9,0.838,0.746,6.5,7.2,84.9,6.4,0,0,0.212,0,0,0,0,低,城市,0,华北
202202020205,男,大四,机械工程学院,机械电子工程,3.3,3.38,中风险,0.6945,0.5998,0.6015999999999999,3,均衡型,0.6364,风险,6.1,0.858,0.842,7.0,7.1,66.4,5.9,2,0,0.838,0,0,0,1,低,县镇,1,西北
202506010104,女,大一,文学院,汉语言文学,3.51,3.42,低风险,0.6112500000000001,0.6073000000000001,0.6782,3,均衡型,0.6890999999999999,风险,8.5,0.874,0.781,7.0,6.5,74.3,3.8,0,0,0.212,1,0,0,0,中,城市,0,东北
202301020118,男,大三,信息工程学院,软件工程,2.41,2.69,高风险,0.5695,0.639,0.4992,2,高危型,0.4223,严重风险,6.7,0.767,0.691,6.9,3.3,63.3,5.1,2,0,0.606,0,0,1,0,中,城市,1,华中
202201030104,女,大四,信息工程学院,数据科学与大数据技术,3.97,4.14,低风险,0.82275,0.7193,0.6806000000000001,4,学霸型,0.911,优秀,3.6,0.867,0.994,7.2,6.0,77.9,3.7,0,0,0.875,1,0,0,0,中,城市,1,华东
202401020115,男,大二,信息工程学院,软件工程,3.73,3.62,低风险,0.7387499999999999,0.7599,0.5948,4,学霸型,0.6179,风险,2.0,0.838,0.843,7.1,6.4,70.7,6.0,0,0,0.438,0,0,0,0,高,城市,0,华东
202407010103,女,大二,理学院,应用数学,3.51,3.37,低风险,0.81075,0.6791,0.6125999999999999,0,均衡型,0.6068999999999999,风险,4.3,0.901,0.886,7.7,6.6,69.9,5.5,0,0,0.438,0,1,0,0,中,县镇,1,西南
202504020116,男,大一,经济管理学院,市场营销,2.93,3.23,高风险,0.5775000000000001,0.6517999999999999,0.5198,2,高危型,0.4265,严重风险,6.6,0.871,0.809,7.5,3.3,64.7,4.6,2,1,0.2,0,0,0,0,中,城市,0,华北
202503020112,女,大一,土木工程学院,工程管理,3.58,3.62,低风险,0.7677499999999999,0.7042,0.6036,0,均衡型,0.6508,风险,3.4,0.875,0.972,7.3,5.3,68.4,4.3,1,0,0.206,1,1,0,0,低,农村,1,华南
202403020112,男,大二,土木工程学院,工程管理,3.62,3.41,中风险,0.586,0.6881999999999999,0.514,1,佛系型,0.5267,严重风险,5.2,0.86,0.782,7.5,2.6,82.0,6.4,2,0,0.419,0,0,0,0,中,城市,1,西南
202401040109,男,大二,信息工程学院,电子信息工程,3.53,3.9,低风险,0.748,0.7388,0.52,4,学霸型,0.7158,良好,4.9,0.932,0.878,7.4,5.7,56.5,5.9,1,0,0.431,1,0,0,0,高,县镇,0,西北
202205020215,男,大四,外国语学院,商务英语,3.86,3.75,低风险,0.848,0.7851999999999999,0.5662,4,学霸型,0.8637,优秀,3.1,0.996,0.882,7.6,5.1,79.3,6.8,1,0,0.869,1,0,0,1,低,农村,1,华东
202403010202,男,大二,土木工程学院,土木工程,3.71,3.51,低风险,0.69025,0.5791,0.7454000000000001,3,均衡型,0.723,良好,5.5,0.886,0.781,7.6,5.8,85.1,2.3,1,0,0.425,1,0,0,0,高,城市,0,东北
202306010307,女,大三,文学院,汉语言文学,3.91,3.72,低风险,0.7470000000000001,0.6556,0.6841999999999999,0,均衡型,0.8387,良好,6.6,0.919,0.753,8.3,6.4,80.3,4.3,0,0,0.644,1,0,0,0,中,城市,1,华北
202505020304,男,大一,外国语学院,商务英语,3.39,3.18,低风险,0.69825,0.7908,0.7554,1,佛系型,0.5331,严重风险,3.4,0.832,0.775,7.8,8.1,89.1,4.8,0,0,0.212,0,0,0,0,中,农村,1,华北
202406010210,女,大二,文学院,汉语言文学,3.89,3.75,低风险,0.7197500000000001,0.6088,0.6719999999999999,3,均衡型,0.7738,良好,6.1,0.924,0.861,7.6,7.3,73.5,4.7,0,0,0.431,1,0,0,0,中,县镇,1,华中
202207010302,男,大四,理学院,应用数学,3.72,3.62,低风险,0.8215,0.747,0.651,4,学霸型,0.851,优秀,5.7,0.837,0.803,7.3,7.7,60.0,4.0,1,0,0.85,1,0,0,1,低,县镇,0,华南
202402010103,女,大二,机械工程学院,机械设计制造及其自动化,3.29,3.36,低风险,0.7164999999999999,0.5964,0.6182,3,均衡型,0.49200000000000005,严重风险,6.7,0.943,0.897,8.1,7.7,62.3,5.4,0,0,0.425,0,0,1,0,高,城市,1,东北
202403020310,女,大二,土木工程学院,工程管理,4.03,3.35,低风险,0.79075,0.7148000000000001,0.6528,4,学霸型,0.5307999999999999,严重风险,3.9,0.87,0.877,7.8,5.2,82.2,4.4,0,0,0.431,0,0,1,0,中,县镇,1,华北
202201030111,女,大四,信息工程学院,数据科学与大数据技术,3.64,3.46,低风险,0.72675,0.6003000000000001,0.648,3,均衡型,0.7406,良好,5.3,0.865,0.9,7.4,6.2,84.0,5.8,0,0,0.862,0,0,0,1,低,农村,1,华南
202207020113,男,大四,理学院,应用物理,3.51,3.43,中风险,0.6125,0.7369999999999999,0.5994,1,佛系型,0.5468999999999999,严重风险,6.4,0.864,0.758,6.5,4.2,80.1,4.9,2,0,0.838,0,0,1,0,中,县镇,1,华南
202201030210,男,大四,信息工程学院,数据科学与大数据技术,3.97,3.8,低风险,0.7459999999999999,0.8019,0.6564,4,学霸型,0.7635000000000001,良好,4.0,0.925,0.789,8.1,6.0,74.1,4.0,1,0,0.85,1,0,1,0,低,农村,0,华南
202407020119,女,大二,理学院,应用物理,3.19,2.97,低风险,0.8215,0.6628999999999999,0.5519999999999999,0,均衡型,0.5888,风险,5.9,0.915,0.901,6.7,3.3,73.5,4.7,0,0,0.431,0,0,0,0,中,农村,1,华南
202501040107,女,大一,信息工程学院,电子信息工程,3.58,3.57,低风险,0.7555,0.6001000000000001,0.6258,3,均衡型,0.44079999999999997,严重风险,7.1,0.893,0.771,6.9,7.4,73.2,6.3,0,0,0.206,0,0,1,0,高,农村,0,西北
202306010104,女,大三,文学院,汉语言文学,3.17,3.48,低风险,0.76575,0.6485,0.603,0,均衡型,0.6217,风险,4.9,0.919,0.94,7.1,5.0,73.5,4.7,2,0,0.644,1,0,1,0,中,城市,1,西北
202302010307,女,大三,机械工程学院,机械设计制造及其自动化,3.09,3.48,中风险,0.70075,0.7399,0.6078000000000001,1,佛系型,0.5619999999999999,风险,7.2,0.889,0.792,8.3,6.4,62.7,4.5,2,0,0.625,0,0,0,0,中,农村,0,华东
202203010211,男,大四,土木工程学院,土木工程,2.99,3.3,中风险,0.68525,0.6822,0.6617999999999999,1,佛系型,0.8109,良好,7.8,0.849,0.812,6.7,6.8,74.7,4.7,1,0,0.838,1,0,0,0,中,县镇,1,华北
202403010310,男,大二,土木工程学院,土木工程,3.8,3.31,低风险,0.624,0.5746,0.6604,3,均衡型,0.5775,风险,5.9,0.852,0.872,7.5,6.6,76.6,4.8,1,0,0.425,0,0,0,0,中,农村,0,华北
202501040302,女,大一,信息工程学院,电子信息工程,3.6,3.38,低风险,0.68025,0.6402,0.6598,3,均衡型,0.6936,风险,4.3,0.839,0.844,7.2,7.3,71.2,4.8,0,0,0.212,1,0,0,0,低,城市,0,西南
202301010401,女,大三,信息工程学院,计算机科学与技术,3.64,3.42,低风险,0.7284999999999999,0.6346,0.6666000000000001,0,均衡型,0.6334,风险,6.7,0.918,0.848,7.6,8.5,69.9,5.6,1,0,0.638,0,0,0,0,低,县镇,0,西南
202506020119,女,大一,文学院,新闻学,4.37,4.04,低风险,0.80425,0.6055,0.6170000000000001,0,均衡型,0.5821000000000001,风险,6.2,0.99,0.825,6.3,4.0,80.0,4.1,0,0,0.212,0,0,0,0,中,城市,0,华北
